link,title,date,director,starring,margaret,david,imdb,imdb_rating
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1118,Shiner,,John Irvin,Michael Caine; Matthew Mardsen; Claire Rushbrook; Frances Barber; Martin Landau; Frank Harper; Andy Serkis,4.0,3.0,tt0232632,5.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1119,The Crime Of Father Amaro,,Carlos Carrera,Gael García Bernal; Sancho Gracia; Ana Claudia Talancón,2.5,2.5,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=112,The Cider House Rules,,Lasse Hallstrom,,3.0,3.5,tt0124315,7.4
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1120,National Security,,Dennis Dugan,Marin Lawrence; Steve Zahn; Colm Feore; Bill Duke,1.0,1.0,tt0271668,5.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1121,Phone Booth,,Joel Schumacher,Colin Farrell; Kiefer Sutherland; Forest Whitaker; Radha Mitchell; Katie Holmes,2.5,no score,tt0183649,7.0
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1122,Metropolis,,Fritz Lang,Alfred Abel; Gustav Fröhlich; Brigitte Helm; Rudolf Klein-Rogge,no score,5.0,tt0017136,8.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1123,Mrs. Caldicot's Cabbage War,,Ian Sharp,Pauline Collins; Peter Capaldi; Anna Wilson-Jones; Gwenllian Davies; Sheila Reid; Frank Mills ; Frank Middlemass; John Alderton,0.5,2.0,tt0305847,6.4
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1124,The Life Of David Gale,,Alan Parker,Kate Winslet; Kevin Spacey; Laur Linney,2.0,2.5,tt0289992,7.6
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1125,Secretary,,Steven Shainberg,Maggie Gyllenhaal; James Spader; Jeremy Davies,4.0,3.5,tt0274812,7.0
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1126,Horseplay,,Stavros Kazantzidis,Marcus Graham; Tushka Bergan; Bill Hunter; Jason Donovan; Natalie Mendoza; Abbie Cornish; Amanda Douge,3.0,2.5,tt0291993,4.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1127,Ned,,Abe Forsythe,Abe Forsythe; Felix Williamson; Jeremy Sims; Nick Flint; Damon Herriman; Josef Ber,3.0,2.0,tt0338280,6.4
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1128,Balzac And The Little Chinese Seamstress,,Dai Sijie,Xun Zhou; Kun Chen; Ye Liu; Shuangbao Wang,4.0,3.0,tt0291032,7.2
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1129,The Matrix: Reloaded,,Andy Wachowski; Larry Wachowski,Keanu Reeves; Carrie-Ann Moss; Laurence Fishburn; Hugo Weaving,3.5,no score,tt0234215,7.2
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=113,City of Angels,,Wim Wenders,,3.5,2.5,tt0120632,6.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1130,Igby Goes Down,,Burr Steers,Kieran Culkin; Claire Danes; Jeff Goldblum; Jared Harris; Amanda Peet; Ryan Phillippe; Bill Pullman; Susan Sarandon,4.0,3.5,tt0280760,6.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1132,The Four Feathers,,Shekhar Kapur,Wes Bentley; Kate Hudson; Heath Ledger; Djimon Hounsou,3.0,2.0,tt0240510,6.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1133,Basic,,John McTiernan,John Travolta; Connie Nielsen; Samuel L. Jackson; Timothy Daly; Giovanni Ribisi,1.5,no score,tt0264395,6.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1135,White Oleander,,Peter Kosminsky,Michelle Pfeiffer; Alison Lohman; Renée Zellweger; Amy Aquino; Robin Wright Penn; Cole Hauser; Patrick Fugit; Noah Wylie,4.5,3.5,tt0283139,7.1
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1136,The Core,,Jon Amiel,Aaron Eckhart; Hilary Swank; Stanley Tucci; Delroy Lindo; Tchéky Karyo; Richard Jenkins,2.5,2.5,tt0298814,5.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1137,Bulletproof Monk,,Paul Hunter,Chow Yun-Fat; Seann William Scott; Jaime King; Karel Roden,3.0,1.0,tt0245803,5.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1139,Bruce Almighty,,Tom Shadyac,Jim Carrey; Morgan Freeman; Jennifer Aniston; Philip Baker Hall,2.0,3.0,tt0315327,6.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=114,City of Industry,,John Irvin,,3.5,3.5,tt0118859,6.1
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1140,A Man Apart,,F. Gary Gray,Vin Diesel; Larenz Tate; Timothy Olyphant; Jacqueline Obradors; Geno Silva,2.5,2.5,tt0266465,6.1
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1141,Travelling Birds,,Jacques Perrin,Jacques Perrin,4.0,4.0,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1142,L' Idole,,Samantha Lang,Leelee Sobieski; James Hong; Jean-Paul Roussillon; Marie Loboda,3.0,4.0,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1144,Hulk,,Ang Lee,Eric Bana; Jennifer Connelly; Sam Elliott; Josh Lucas; Nick Nolte; Paul Kersey; Cara Buono,3.5,4.0,tt0286716,5.6
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1145,The Lizzie McGuire Movie,,Jim Fall,Hilary Duff; Adam Lamberg; Robert Carradine; Hallie Todd; Jake Thomas; Ashlie Brillault; Yani Gellman; Alex Borstein,0.5,1.0,tt0306841,5.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1146,Very Annie-Mary,,Sara Sugarman,Rachel Griffiths; Jonathan Pryce; Ioan Gruffudd; Matthew Rhy;Joanna Pages,3.0,3.5,tt0188128,6.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1147,Respiro,,Emanuele Crialese,Valeria Golino; Vincenzo Amato; Francesco Casisa; Veronica D'Agostino; Filippo Pucillo; Muzzi Loffredo,4.0,3.0,tt0286516,7.0
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1148,Monsieur Batignole,,Gérard Jugnot,Gérard Jugnot; Jules Sitruk; Michèle Garcia; Jean-Paul Rouve; Alexia Portal; Violette Blanckaert; Daphné Baiwir,3.5,4.0,tt0291400,7.0
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1149,The Dancer Upstairs,,John Malkovich,Javier Bardem; Juan Diego Botto; Laura Morante; Elvira Mínguez; Alexandra Lencastre,3.0,3.5,tt0118926,6.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=115,Comedian Harmonists,,Joseph Vilsmaier,,3.5,4.0,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1150,Charlie's Angels: Full Throttle,,McG,Drew Barrymore; Cameron Diaz; Lucy Lui; Demi Moore; Bernie Mac; Justin Theroux; Robert Patrick; Luke Wilson; Matt LeBlanc; Crispin Glover,3.5,1.5,tt0305357,4.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1151,Lost In La Mancha,,Keith Fulton; Louis Pepe,Jeff Bridges; Bernard Bouix; RenÚ Cleitman; Johnny Depp; JosÚ Luis Escolar,3.5,4.5,tt0308514,7.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1152,Daddy Day Care,,Steve Carr,Eddie Murphy; Jeff Garlin; Steve Zahn; Regina King,3.0,1.0,tt0317303,5.6
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1153,Sinbad: Legend Of The Seven Seas,,Patrick Gilmore; Tim Johnson,Brad Pitt; Catherine Zeta-Jones; Michelle Pfeiffer; Joseph Fiennes; Dennis Haysbert,no score,2.0,tt0165982,6.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1154,Help! I'm A Fish,,Stefan Fjeldmark; Michael Hegner,Nis Bank-Mikkelsen; Alan Rickman; Terry Jones,3.0,no score,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1155,Baran,,Majid Majidi,Hossein Abedini; Zahra Bahrami; Mohammad Amir Naji; Hossein Mahjoub,4.5,4.0,tt0233841,7.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1156,The Good Thief,,Neil Jordan,Nick Nolte; Tcheky Karyo; Nutsa Kukhianidze; Gerard Darmon; Said Taghmaoui; Emir Kusturica,4.0,4.5,tt0281820,6.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1157,I Capture The Castle,,Tim Fywell,Bill Nighy; Tara Fitzgerald; Rose Byrne; Romola Garai; Henry Thomas,2.5,3.0,tt0300015,6.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1158,Personal Velocity,,Rebecca Miller,Kyra Sedgewick; Parker Posey; Fairuza Balk,3.5,2.0,tt0295238,6.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1159,Auto Focus,,Paul Schrader,Greg Kinnear; Willem Dafoe; Rita Wilson,4.0,4.0,tt0298744,6.6
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=116,Conspiracy Theory,,Richard Donner,,2.5,2.0,tt0118883,6.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1160,A Song For Martin,,Bille Augustt,Sven Wollter; Viveka Seldahl,3.5,4.0,tt0257215,6.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1163,Terminator 3: Rise Of The Machines,,Jonathan Mostow,Arnold Schwarzenegger; Nick Stahl; Claire Danes; Kristanna Loken; David Andrews,3.5,4.0,tt0181852,6.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1164,Confessions Of A Dangerous Mind,,George Clooney,Sam Rockwell; George Clooney; Julia Roberts; Drew Barrymore,4.5,4.5,tt0270288,7.0
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1165,Confidence,,James Foley,Edward Burns; Rachel Weisz; Andy Garcia; Dustin Hoffman; Paul Giamatti; Donal Logue; Luis Guzmán; Franky G; Brian Van Holt,no score,3.5,tt0310910,6.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1166,A Mighty Wind,,Christopher Guest,Harry Shearer; Christopher Guest; Michael McKean; Eugene Levy ; Catherine O'Hara; Bob Balaban; Jane Lynch; John Michael Higgins; Parker Posey; Fred Willard; Jennifer Coolidge;,2.5,2.0,tt0310281,7.2
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1167,Bad Eggs,,Tony Martin,Mick Molloy; Bob Franklin; Judith Lucy; Alan Brough; Bill Hunter; Marshall Napier; Steven Vidler; Nicholas Bell; Shaun Micallef; Robyn Nevin,3.5,3.5,tt0312409,6.4
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1168,Lilya 4-Ever,,Lukas Moodysson,Oksana Akinshina; Artyom Bogucharsky; Lyubov Agapova; Liliya Shinkaryova; Elina Benenson; Pavel Ponomaryov,4.0,4.0,tt0300140,7.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1169,Identity,,James Mangold,John Cusack; Ray Liotta; Amanda Peet; John Hawkes; Alfred Molina; Clea DuVall; John C. McGinley; William Lee Scott; Jake Busey; Pruitt Taylor Vince; Rebecca De Mornay,3.0,3.5,tt0309698,7.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=117,Contact,,Robert Zemeckis,,4.0,4.0,tt0118884,7.4
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1170,Wilbur Wants To Kill Himself,,Lone Scherfig,Jamie Sives; Adrian Rawlins; Shirley Henderson; Lisa McKinlay; Mads Mikkelsen,3.5,4.0,tt0329767,6.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1171,Sex And Lucia,,Julio Medem,Paz Vega; Tristán Ulloa; Najwa Nimri,4.0,3.0,tt0254455,7.1
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1172,Dark Blue,,Ron Shelton,Kurt Russell; Scott Speedman; Michael Michele; Brendan Gleeson; Ving Rhames,3.5,no score,tt0279331,6.6
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1173,Danny Deckchair,,Jeff Balsmeyer,Rhys Ifans; Miranda Otto; Justine Clarke; Rhys Muldoon,3.5,3.0,tt0337960,6.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1174,Narc,,Joe Carnahan,Jason Patric; Ray Liotta,4.0,3.0,tt0272207,7.1
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1175,Cypher,,Vincenzo Natali,Jeremy Northam; Lucy Lui,4.0,3.5,tt0284978,6.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1176,The Night We Called It A Day,,Paul Goldman,Dennis Hopper; Melanie Griffith; Joel Edgerton; David Hemming; Rose Byrne; David Field,4.0,3.0,tt0320159,5.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1177,Down With Love,,Peyton Reed,Ewan McGregor; Sarah Paulson; David Hyde Pierce; Tony Randall; Renee Zellweger,4.0,2.0,tt0309530,6.3
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1178,Morvern Callar,,Lynne Ramsay,Samantha Morton; Kathleen McDermott,4.0,4.0,tt0300214,6.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1179,It Runs In The Family,,Fred Schepisi,Michael Douglas; Kirk Douglas; Rory Culkin; Cameron Douglas; Diana Douglas,4.0,3.0,tt0311110,5.6
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=118,Cookie`s Fortune,,Robert Altman,,4.0,4.5,tt0126250,6.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1180,The Italian Job,,F. Gary Gray,Mark Wahlberg; Charlize Theron; Donald Sutherland; Jason Statham; Seth Green; Mos Def; Edward Norton,4.0,3.5,tt0317740,7.0
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1181,Tears Of The Sun,,Antoine Fuqua,Bruce Willis; Monica Bellucci; Cole Hauser; Eamonn Walker,0.5,1.5,tt0314353,6.6
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1182,Take Away,,Marc Gracie,Vince Colosimo; Stephen Curry; Rose Byrne,0.5,1.0,tt0295718,5.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1183,Buffalo Soldiers,,Gregor Jordan,Joaquin Phoenix; Ed Harris; Scott Glenn; Anna Paquin;,3.0,4.0,tt0252299,6.8
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1184,The Inside Story,,Robert Sutherland,Andrew Curry; Bud Tingwell; Kate Oliver; Michael Angus,3.5,4.0,tt0254422,7.0
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1185,Finding Nemo,,Andrew Stanton; Lee Unkrich,Albert Brooks; Ellen DeGeneres; Alexander Gould; Willem Dafoe,4.0,4.0,tt0266543,8.1
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1186,The Rage In Placid Lake,,Tony McNamara,Ben Lee; Rose Byrne; Garry McDonald; Miranda Richardson; Nicholas Hammond,3.5,3.5,tt0305999,6.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1187,Welcome To Collinwood,,Anthony Russo; Jo Russo,William H. Macy; Isaiah Washington; Sam Rockwell; Michael Jeter; Luis Guzmán; John Buck Jr.; Patricia Clarkson; Andrew Davoli; George Clooney,4.0,2.5,tt0271259,6.4
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1188,The Man On The Train,,Patrice LeConte,Jean Rocheforte; Johnny Hallyday,3.5,4.0,tt0301414,7.1
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1189,American Splendor,,Robert Pulcini; Sahri Springer Berman,Paul Giamatti; Harvey Pekar; James Urbaniak; Hope Davis; Joyce Brabner,4.5,4.0,tt0305206,7.4
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=119,Copland,,James Mangold,Sylvester Stallone; Harvey Keitel,3.5,4.0,tt0118887,6.9
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1190,Once Upon A Time In The Midlands,,Shane Meadows,Robert Carlyle; Shirley Henderson; Finn Atkins; Rhys Ifans; Kathy Burke,0.5,3.5,tt0301684,6.2
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1192,Undead,,Peter Spierig; Michael Spierig,Felicity Mason; Mungo McKay; Rob Jenkins; Lisa Cunningham; Emma Randall; Dirk Hunter,3.0,3.0,tt0339840,5.4
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1193,My Little Eye,,Marc Evans,Sean Cw Johnson; Jennifer Sky; Kris Lemche; Stephen O'Reilly; Laura Regan; Bradley Cooper; Nick Mennell,3.0,1.0,tt0280969,5.5
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1194,"Legally Blonde 2: Red, White And Blonde",,Charles Herman-Wurmfeld,Reese Witherspoon; Sally Field; Regina King; Jennifer Coolidge; Bruce McGill; Dana Ivey; Luke Wilson,2.0,2.0,,
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1195,Pirates Of The Caribbean: The Curse Of The Black Pearl,,Gore Verbinski,Johnny Depp; Geoffrey Rush; Orlando Bloom; Keira Knightley; Jack Davenport,4.5,3.5,tt0325980,8.0
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1196,Teesh And Trude,,Melanie Rodriga,Susie Porter; Linda Cropper; Peter Phelps; Jacob Allen; Bill McCluskey,2.5,3.0,tt0304804,6.7
https://web.archive.org/web/20041119140541/http://www.sbs.com.au/movieshow/index.php3?action=review&id=1197,Travelling Light,,Kathryn Millard,Pia Miranda; Sacha Horler; Brett Stiller; Simon Burke; Tim Draxl; Tamblyn Lord; Heather Mitchell; Kestie Morassi; Marshall Napier,3.0,2.5,tt0335596,5.0
